runid,date,model,hidden_dim,algorithm,dataset,epochs,time elapsed,record_train_acc,record_test_acc,last_train_acc,last_test_acc,target density/prune,final l1 norm,learning rate,optimizer,momentum,percent zeros,irmv1_gradnorm penalty,irmv1_penalty_anneal_iter,pgd_anneal_iter,orig 28x28,ts,te,fraction z,pgd skip,rho tolerance,run notes
0,2025-04-08 10:43:51,EBD,390,oracle,mnistcifar,50,34.09847545623779,0.821500026524067,0.7989999979734421,0.879700023829937,0.7600000172853469,1.0,21.36488914489746,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:44:37,EBD,390,oracle,mnistcifar,50,33.98974871635437,0.8253000253438949,0.7919999992847443,0.8732000241279602,0.7720000094175339,1.0,20.334178924560547,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:45:23,EBD,390,oracle,mnistcifar,50,33.70138239860535,0.8387000215649605,0.8030000215768814,0.8907000219225883,0.7590000182390213,1.0,20.112186431884766,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:46:08,EBD,390,oracle,mnistcifar,50,33.74440050125122,0.8709000207781792,0.7880000108480454,0.8709000207781792,0.7880000108480454,1.0,16.90506362915039,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:46:54,EBD,390,oracle,mnistcifar,50,34.27950477600098,0.8427000260949135,0.8030000102519989,0.8629000248908997,0.7780000126361847,1.0,20.088281631469727,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:47:41,EBD,390,oracle,mnistcifar,50,34.5432403087616,0.8420000241398812,0.803000015616417,0.8687000291347504,0.7750000065565109,1.0,24.083526611328125,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:48:26,EBD,390,oracle,mnistcifar,50,33.627440214157104,0.8266000289320946,0.8020000112056732,0.8798000257015228,0.761000018119812,1.0,20.894100189208984,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:49:12,EBD,390,oracle,mnistcifar,50,34.133989572525024,0.8179000263214111,0.7860000121593476,0.8603000231981277,0.7600000208616257,1.0,24.75290298461914,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:49:58,EBD,390,oracle,mnistcifar,50,34.016743421554565,0.8470000219345093,0.790000028014183,0.8601000253558159,0.7710000139474869,1.0,21.030792236328125,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:50:44,EBD,390,oracle,mnistcifar,50,34.073301792144775,0.8581000229120255,0.7850000274181366,0.8722000277638435,0.7460000216960907,1.0,20.957382202148438,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:51:30,EBD,390,oracle,mnistcifar,50,33.93243360519409,0.8351000311970711,0.788000026345253,0.8745000231862068,0.7740000039339066,1.0,18.967437744140625,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:52:17,EBD,390,oracle,mnistcifar,50,34.44952988624573,0.829700029194355,0.7940000241994858,0.8730000231862068,0.745000029206276,1.0,18.752166748046875,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
