runid,date,model,hidden_dim,algorithm,dataset,epochs,time elapsed,record_train_acc,record_test_acc,last_train_acc,last_test_acc,target density/prune,final l1 norm,learning rate,optimizer,momentum,percent zeros,irmv1_gradnorm penalty,irmv1_penalty_anneal_iter,pgd_anneal_iter,orig 28x28,ts,te,fraction z,pgd skip,rho tolerance
0,9/27/2024 15:15,resnet18,390,probmask,mnistcifar,50,45.93367386,0.646000019,0.629000002,0.593000014,0.575000021,0.8828125,22.05756378,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 15:14,resnet18,390,probmask,mnistcifar,50,42.31299305,0.609900006,0.654000008,0.609900006,0.654000008,0.8828125,21.22120285,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 15:13,resnet18,390,probmask,mnistcifar,50,46.65354776,0.608400009,0.599000009,0.577900008,0.532000004,0.8828125,20.30764389,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 15:12,resnet18,390,probmask,mnistcifar,50,46.22513485,0.632800017,0.634999987,0.635900012,0.611000011,0.8828125,20.5218544,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 15:11,resnet18,390,probmask,mnistcifar,50,43.02207494,0.609300009,0.645000013,0.576300013,0.576999999,0.8828125,20.08003235,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 15:10,resnet18,390,probmask,mnistcifar,50,46.56651878,0.688400029,0.628000001,0.700800034,0.578000005,0.8828125,23.83176994,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 15:10,resnet18,390,probmask,mnistcifar,50,42.77713013,0.647700012,0.625000002,0.59840001,0.588000001,0.8828125,23.18913269,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 15:09,resnet18,390,probmask,mnistcifar,50,46.45535231,0.650600018,0.642000014,0.595500013,0.572000003,0.8828125,21.79974747,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 15:08,resnet18,390,probmask,mnistcifar,50,42.49056435,0.607100015,0.619999995,0.60690001,0.532999992,0.8828125,20.72975922,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 15:07,resnet18,390,probmask,mnistcifar,50,46.37474394,0.653100013,0.638999988,0.581000008,0.504000006,0.892578125,21.24756241,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 15:06,resnet18,390,probmask,mnistcifar,50,42.75212407,0.61370001,0.595000007,0.56130001,0.483999997,0.892578125,21.27744293,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 15:05,resnet18,390,probmask,mnistcifar,50,45.29245114,0.62440001,0.623999992,0.618100006,0.574000005,0.892578125,21.24368286,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 15:04,resnet18,390,probmask,mnistcifar,50,45.76130629,0.610800004,0.671000039,0.56980001,0.685000033,0.892578125,22.17415619,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 15:04,resnet18,390,probmask,mnistcifar,50,46.79077435,0.623000011,0.616000018,0.623000011,0.616000018,0.892578125,22.09712601,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 15:03,resnet18,390,probmask,mnistcifar,50,45.62223506,0.619200014,0.688000017,0.619200014,0.688000017,0.892578125,21.783638,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 15:02,resnet18,390,probmask,mnistcifar,50,42.58559227,0.636700006,0.665000033,0.551300012,0.515000013,0.892578125,22.13169098,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 15:00,resnet18,390,probmask,mnistcifar,50,46.18628907,0.663600029,0.610999984,0.533900013,0.583999997,0.892578125,19.0151825,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:59,resnet18,390,probmask,mnistcifar,50,54.53975463,0.664500027,0.633000007,0.62340001,0.57700002,0.892578125,22.28918648,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:57,resnet18,390,probmask,mnistcifar,50,54.14937854,0.619600011,0.643000013,0.605600003,0.573000013,0.892578125,20.22330475,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:56,resnet18,390,probmask,mnistcifar,50,45.51294088,0.613200008,0.642000008,0.539300012,0.514000019,0.90234375,19.87182808,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:55,resnet18,390,probmask,mnistcifar,50,54.88315868,0.624200017,0.631000006,0.552800015,0.656000018,0.90234375,21.76067352,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:53,resnet18,390,probmask,mnistcifar,50,47.53270531,0.615900007,0.668000023,0.493200015,0.606999989,0.90234375,20.89727211,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:51,resnet18,390,probmask,mnistcifar,50,49.45775723,0.65410002,0.635000017,0.657400027,0.579000018,0.90234375,21.36055374,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:51,resnet18,390,probmask,mnistcifar,50,46.21734357,0.648500019,0.620000017,0.638400017,0.585000011,0.90234375,22.05453491,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:50,resnet18,390,probmask,mnistcifar,50,46.04240656,0.603300009,0.654000013,0.575800012,0.518000017,0.90234375,21.55843735,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:49,resnet18,390,probmask,mnistcifar,50,46.7781651,0.647000015,0.643000015,0.579400014,0.555000003,0.90234375,20.83068848,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:48,resnet18,390,probmask,mnistcifar,50,46.12517858,0.614100012,0.641999994,0.673600027,0.608999986,0.90234375,21.13815117,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:47,resnet18,390,probmask,mnistcifar,50,45.77583981,0.610500012,0.666000003,0.581300013,0.577999994,0.90234375,20.36040306,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:46,resnet18,390,probmask,mnistcifar,50,46.9933579,0.615900011,0.616000007,0.66370002,0.567000003,0.90234375,21.50741196,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:45,resnet18,390,probmask,mnistcifar,50,47.06017804,0.607900011,0.626000001,0.516300009,0.51700002,0.912109375,21.19617653,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:44,resnet18,390,probmask,mnistcifar,50,42.66616392,0.610200008,0.652000002,0.629200008,0.60400002,0.912109375,19.84553528,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:44,resnet18,390,probmask,mnistcifar,50,46.53017354,0.614000009,0.62900003,0.597000007,0.578000009,0.912109375,23.69036674,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:43,resnet18,390,probmask,mnistcifar,50,45.85719872,0.624500006,0.640000002,0.637000009,0.619000007,0.912109375,21.9999485,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:42,resnet18,390,probmask,mnistcifar,50,42.49192095,0.612500012,0.614000005,0.585200012,0.504000016,0.912109375,20.34265518,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:41,resnet18,390,probmask,mnistcifar,50,46.61908793,0.623700016,0.631000005,0.649800018,0.601000008,0.912109375,22.51481628,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:40,resnet18,390,probmask,mnistcifar,50,42.70401907,0.647200023,0.625000016,0.576600011,0.518000005,0.912109375,22.02959061,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:39,resnet18,390,probmask,mnistcifar,50,47.08332253,0.625100008,0.648000021,0.57560001,0.549000018,0.912109375,21.71297264,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:38,resnet18,390,probmask,mnistcifar,50,46.09936595,0.625000015,0.610000018,0.502100016,0.500000005,0.912109375,21.80370903,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:38,resnet18,390,probmask,mnistcifar,50,46.33258438,0.634100011,0.631999993,0.631600008,0.622000017,0.912109375,21.37987518,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:37,resnet18,390,probmask,mnistcifar,50,43.5146203,0.641200016,0.594999999,0.654900026,0.590999991,0.921875,22.21887016,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:36,resnet18,390,probmask,mnistcifar,50,46.57165289,0.637200014,0.632000017,0.608500004,0.540999995,0.921875,21.31170082,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:35,resnet18,390,probmask,mnistcifar,50,45.79641724,0.617800007,0.638999994,0.675500033,0.586999987,0.921875,21.05047607,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:34,resnet18,390,probmask,mnistcifar,50,45.7356081,0.602100006,0.651999996,0.602100006,0.651999996,0.921875,19.165205,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:33,resnet18,390,probmask,mnistcifar,50,46.07491779,0.63020001,0.599000007,0.500100012,0.499999994,0.921875,20.74661827,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:32,resnet18,390,probmask,mnistcifar,50,43.44506979,0.639500009,0.588999998,0.58410001,0.542000014,0.921875,22.20681,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:31,resnet18,390,probmask,mnistcifar,50,47.03018618,0.641200013,0.589999998,0.501300013,0.500000005,0.921875,22.97446632,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:31,resnet18,390,probmask,mnistcifar,50,43.07482648,0.616500016,0.664000031,0.525900013,0.728000019,0.921875,21.04516602,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:30,resnet18,390,probmask,mnistcifar,50,46.3427577,0.642200014,0.634,0.642200014,0.634,0.921875,19.87426376,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:29,resnet18,390,probmask,mnistcifar,50,46.12897348,0.672900031,0.616000008,0.652900019,0.528000009,0.921875,20.77005386,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:17,resnet18,390,probmask,mnistcifar,50,44.88132405,0.631000006,0.612000007,0.631000006,0.612000007,0.921875,22.44408035,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:16,resnet18,390,probmask,mnistcifar,50,43.0878036,0.610200011,0.612000007,0.588500015,0.601999997,0.921875,22.33577919,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:16,resnet18,390,probmask,mnistcifar,50,44.37651896,0.607400009,0.644000016,0.55770001,0.50700001,0.921875,20.57101631,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:15,resnet18,390,probmask,mnistcifar,50,44.82338643,0.616800011,0.647000005,0.63040001,0.556000006,0.921875,20.8357811,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:14,resnet18,390,probmask,mnistcifar,50,43.94820642,0.623600013,0.627000002,0.61600001,0.611999999,0.921875,21.55155182,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:13,resnet18,390,probmask,mnistcifar,50,44.81969142,0.643700016,0.665000023,0.628700011,0.653000022,0.931640625,21.55513763,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:12,resnet18,390,probmask,mnistcifar,50,44.71715736,0.620300006,0.657000021,0.500600012,0.499000006,0.931640625,21.94481087,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:11,resnet18,390,probmask,mnistcifar,50,44.9966135,0.609500007,0.631999993,0.641900008,0.603000008,0.931640625,23.55578613,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:11,resnet18,390,probmask,mnistcifar,50,45.28773332,0.615800013,0.629000014,0.554600013,0.531000016,0.931640625,21.18537903,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:10,resnet18,390,probmask,mnistcifar,50,44.42896295,0.641400012,0.652000001,0.625700007,0.614999996,0.931640625,21.9788723,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:09,resnet18,390,probmask,mnistcifar,50,45.23661089,0.611100011,0.62999999,0.58920001,0.586000004,0.931640625,21.91738892,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:08,resnet18,390,probmask,mnistcifar,50,44.00329757,0.604200012,0.59199999,0.630800011,0.517000019,0.931640625,21.42747498,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:07,resnet18,390,probmask,mnistcifar,50,43.14358449,0.605700009,0.655000007,0.537100006,0.515999998,0.931640625,23.13056374,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:06,resnet18,390,probmask,mnistcifar,50,45.21374607,0.607200009,0.632000002,0.538000018,0.57699999,0.931640625,22.54442215,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:05,resnet18,390,probmask,mnistcifar,50,44.80327535,0.607700009,0.618000019,0.56300001,0.695000021,0.931640625,21.35575485,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:05,resnet18,390,probmask,mnistcifar,50,44.10240793,0.623100009,0.625,0.525800014,0.495000007,0.94140625,21.14838409,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:04,resnet18,390,probmask,mnistcifar,50,44.55936837,0.600000009,0.614000007,0.579900011,0.615999991,0.94140625,22.14246941,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:03,resnet18,390,probmask,mnistcifar,50,44.22864389,0.633900013,0.623000018,0.512000013,0.534000015,0.94140625,21.62981606,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:02,resnet18,390,probmask,mnistcifar,50,44.22619033,0.607200004,0.64600001,0.536300012,0.522000023,0.94140625,20.67017937,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:01,resnet18,390,probmask,mnistcifar,50,43.29794502,0.613500011,0.628999994,0.514400007,0.669000002,0.94140625,20.23693085,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:00,resnet18,390,probmask,mnistcifar,50,44.83644199,0.614900004,0.641999989,0.568600014,0.532000017,0.94140625,21.2798233,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 14:00,resnet18,390,probmask,mnistcifar,50,45.069139,0.613900013,0.645000004,0.608300004,0.621000007,0.94140625,22.01322937,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:59,resnet18,390,probmask,mnistcifar,50,43.14420056,0.605000006,0.647999987,0.646400012,0.619999986,0.94140625,21.42752647,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:58,resnet18,390,probmask,mnistcifar,50,44.90768957,0.621400013,0.601000007,0.629600007,0.553000023,0.94140625,20.93927383,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:57,resnet18,390,probmask,mnistcifar,50,43.43412399,0.600300009,0.642000003,0.507900016,0.503000003,0.94140625,22.38832664,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:56,resnet18,390,probmask,mnistcifar,50,43.36241889,0.611500009,0.643999996,0.535400008,0.501000001,0.951171875,22.90395355,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:55,resnet18,390,probmask,mnistcifar,50,44.68419504,0.640400011,0.618999996,0.500100014,0.499999994,0.951171875,22.79366302,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:55,resnet18,390,probmask,mnistcifar,50,44.92525721,0.64480001,0.588000001,0.577300011,0.474999998,0.951171875,22.28944588,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:54,resnet18,390,probmask,mnistcifar,50,44.57003665,0.624400011,0.620999988,0.500000012,0.499999994,0.951171875,20.41736794,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:53,resnet18,390,probmask,mnistcifar,50,44.94246125,0.640500014,0.617999991,0.500700017,0.499999994,0.951171875,21.81538773,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:52,resnet18,390,probmask,mnistcifar,50,45.5523231,0.609900014,0.604999999,0.562800005,0.631999999,0.951171875,21.24434662,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:51,resnet18,390,probmask,mnistcifar,50,44.73516965,0.641500016,0.577999992,0.522100015,0.510999998,0.951171875,21.48470306,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:50,resnet18,390,probmask,mnistcifar,50,44.66605997,0.603400012,0.664000017,0.624100009,0.619000006,0.951171875,20.17432404,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:49,resnet18,390,probmask,mnistcifar,50,44.65838552,0.608500012,0.622999985,0.641900017,0.544000008,0.951171875,21.98371506,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:49,resnet18,390,probmask,mnistcifar,50,44.71019983,0.618100009,0.633000008,0.637200013,0.589,0.951171875,22.6216259,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:48,resnet18,390,probmask,mnistcifar,50,44.68561053,0.63890001,0.664000018,0.54450001,0.519999992,0.9609375,21.60710907,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:47,resnet18,390,probmask,mnistcifar,50,44.45294785,0.619500009,0.609999998,0.500000015,0.500000005,0.9609375,23.57387161,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:46,resnet18,390,probmask,mnistcifar,50,45.41226292,0.608000012,0.644000014,0.537600016,0.640999995,0.9609375,20.91653824,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:45,resnet18,390,probmask,mnistcifar,50,45.12793803,0.632600009,0.598999985,0.659500017,0.524000008,0.9609375,22.80437088,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:44,resnet18,390,probmask,mnistcifar,50,44.61989236,0.602600009,0.622000014,0.500000012,0.499999994,0.9609375,21.87752724,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:44,resnet18,390,probmask,mnistcifar,50,43.18343115,0.60480001,0.647000004,0.500000015,0.500000005,0.9609375,22.16783333,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:43,resnet18,390,probmask,mnistcifar,50,44.23251963,0.66630002,0.598999997,0.502900012,0.500000005,0.9609375,21.4679966,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:42,resnet18,390,probmask,mnistcifar,50,44.7219224,0.609700006,0.627999999,0.585700008,0.574000002,0.9609375,22.40333557,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:41,resnet18,390,probmask,mnistcifar,50,43.21007061,0.610100009,0.633000001,0.601300013,0.610000001,0.9609375,23.62765503,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:40,resnet18,390,probmask,mnistcifar,50,42.95942092,0.610900008,0.636000006,0.510000011,0.514000021,0.9609375,22.58062363,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:39,resnet18,390,probmask,mnistcifar,50,42.72102666,0.621100007,0.631999988,0.541500016,0.492000007,0.970703125,21.90005493,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:39,resnet18,390,probmask,mnistcifar,50,44.69449091,0.60610001,0.557000005,0.500000015,0.500000005,0.970703125,22.33041573,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:38,resnet18,390,probmask,mnistcifar,50,44.21826291,0.607500008,0.627999997,0.592400008,0.618000003,0.970703125,22.19470787,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:37,resnet18,390,probmask,mnistcifar,50,44.73475266,0.601000007,0.616000003,0.545200011,0.607000003,0.970703125,20.65674019,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:36,resnet18,390,probmask,mnistcifar,50,44.61136532,0.602000012,0.624999996,0.508600014,0.604000009,0.970703125,20.19444656,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:35,resnet18,390,probmask,mnistcifar,50,43.96870542,0.622900009,0.647000011,0.503300013,0.562999992,0.970703125,21.84046936,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:34,resnet18,390,probmask,mnistcifar,50,44.4903667,0.609900015,0.659999995,0.646300016,0.556000013,0.970703125,23.46125412,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:33,resnet18,390,probmask,mnistcifar,50,44.8412149,0.629700013,0.636000004,0.578300011,0.596999997,0.970703125,20.1830349,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:33,resnet18,390,probmask,mnistcifar,50,44.16118956,0.628500011,0.643000003,0.629600011,0.54799999,0.970703125,22.80237579,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:32,resnet18,390,probmask,mnistcifar,50,44.1190064,0.641800014,0.628999997,0.70560003,0.481,0.970703125,22.40136909,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:31,resnet18,390,probmask,mnistcifar,50,45.02080369,0.607300006,0.650999998,0.607300006,0.650999998,0.98046875,23.26330185,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:30,resnet18,390,probmask,mnistcifar,50,44.79239917,0.611500011,0.647999998,0.49630001,0.497999997,0.98046875,22.59375763,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:29,resnet18,390,probmask,mnistcifar,50,44.53291154,0.641800018,0.606999997,0.57250001,0.639000013,0.98046875,23.20323563,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:28,resnet18,390,probmask,mnistcifar,50,44.92949772,0.625700009,0.634000011,0.49310001,0.548000021,0.98046875,23.09947586,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:27,resnet18,390,probmask,mnistcifar,50,43.85592461,0.635700011,0.622999987,0.572900013,0.590999985,0.98046875,22.44993973,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:27,resnet18,390,probmask,mnistcifar,50,44.99341702,0.600500008,0.644000012,0.572000008,0.566000006,0.98046875,23.56961823,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:26,resnet18,390,probmask,mnistcifar,50,44.89631319,0.62390001,0.636000004,0.604700007,0.545000018,0.98046875,21.24009132,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:25,resnet18,390,probmask,mnistcifar,50,43.98732257,0.60870001,0.587999997,0.587900008,0.606000016,0.98046875,21.41255379,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:24,resnet18,390,probmask,mnistcifar,50,44.74916315,0.621800011,0.545000008,0.570100014,0.442000002,0.98046875,22.76039886,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:23,resnet18,390,probmask,mnistcifar,50,42.80376005,0.608500013,0.618000008,0.576500016,0.652999997,0.98046875,21.87265396,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:22,resnet18,390,probmask,mnistcifar,50,44.78719854,0.60790001,0.611000003,0.57640001,0.604000016,0.990234375,23.32002449,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:22,resnet18,390,probmask,mnistcifar,50,44.45946813,0.60880001,0.594000008,0.590900005,0.622000005,0.990234375,22.54102516,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:21,resnet18,390,probmask,mnistcifar,50,44.32641816,0.607300007,0.623999999,0.530600013,0.56900001,0.990234375,23.48378944,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:20,resnet18,390,probmask,mnistcifar,50,44.95815611,0.623100011,0.606999988,0.539200013,0.626999986,0.990234375,22.66836929,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:19,resnet18,390,probmask,mnistcifar,50,44.05848122,0.604700012,0.656000012,0.549500009,0.639999998,0.990234375,23.47468185,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:18,resnet18,390,probmask,mnistcifar,50,45.01319361,0.612000008,0.626000009,0.494700014,0.519000011,0.990234375,24.2700119,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:17,resnet18,390,probmask,mnistcifar,50,44.1034286,0.631600018,0.603000004,0.59090001,0.495000008,0.990234375,23.65314674,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:16,resnet18,390,probmask,mnistcifar,50,44.73403788,0.61920001,0.616000019,0.535400008,0.471000007,0.990234375,23.36785507,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 13:16,resnet18,390,probmask,mnistcifar,50,44.44111037,0.611300008,0.621999992,0.55870001,0.615000006,0.990234375,22.40755081,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
